study,year,location,state,n_spray,brand_name,mean_sev,mean_yld,v_sev,v_yld,yld_check,v_yld_check,sev_check,v_sev_check,vi_yld,n2,n3,design
341,2017,LONDRINA,PR,3,PYRA + EPOX + FLUX,17.63125000075,4012.25,19.29834761256514,135269.14896514147,2738.75,135269.14896514147,71.6666666675,19.29834761256514,33817.28724128537,9,9,1
341,2017,LONDRINA,PR,3,AACHECK,71.6666666675,2738.75,19.29834761256514,135269.14896514147,2738.75,135269.14896514147,71.6666666675,19.29834761256514,33817.28724128537,9,9,1
341,2017,LONDRINA,PR,3,AZOX + BENZ,15.775,3919.25,19.29834761256514,135269.14896514147,2738.75,135269.14896514147,71.6666666675,19.29834761256514,33817.28724128537,9,9,1
341,2017,LONDRINA,PR,3,TFLX + PROT,17.910416665,3632.75,19.29834761256514,135269.14896514147,2738.75,135269.14896514147,71.6666666675,19.29834761256514,33817.28724128537,9,9,1
341,2017,LONDRINA,PR,3,BIXF + TFLX + PROT,15.975,3466,19.29834761256514,135269.14896514147,2738.75,135269.14896514147,71.6666666675,19.29834761256514,33817.28724128537,9,9,1
341,2017,LONDRINA,PR,3,PICO + TEBU,17.5520833325,3532.25,19.29834761256514,135269.14896514147,2738.75,135269.14896514147,71.6666666675,19.29834761256514,33817.28724128537,9,9,1
341,2017,LONDRINA,PR,3,TFLX + CYPR,21.29375,3357,19.29834761256514,135269.14896514147,2738.75,135269.14896514147,71.6666666675,19.29834761256514,33817.28724128537,9,9,1
341,2017,LONDRINA,PR,3,PICO + BENZ,15.047916666,3703.75,19.29834761256514,135269.14896514147,2738.75,135269.14896514147,71.6666666675,19.29834761256514,33817.28724128537,9,9,1
342,2017,SORRISO,MT,4,PICO + CYPR,44.25,2839.25,4.717592592592529,21120.41367102411,1838.25,21120.41367102411,92.25,4.717592592592529,5280.103417756028,9,9,1
342,2017,SORRISO,MT,4,PYRA + EPOX + FLUX,32.25,3508.5,4.717592592592529,21120.41367102411,1838.25,21120.41367102411,92.25,4.717592592592529,5280.103417756028,9,9,1
342,2017,SORRISO,MT,4,AACHECK,92.25,1838.25,4.717592592592529,21120.41367102411,1838.25,21120.41367102411,92.25,4.717592592592529,5280.103417756028,9,9,1
342,2017,SORRISO,MT,4,AZOX + BENZ,39,2934.75,4.717592592592529,21120.41367102411,1838.25,21120.41367102411,92.25,4.717592592592529,5280.103417756028,9,9,1
342,2017,SORRISO,MT,4,TFLX + PROT,38.25,3052.75,4.717592592592529,21120.41367102411,1838.25,21120.41367102411,92.25,4.717592592592529,5280.103417756028,9,9,1
342,2017,SORRISO,MT,4,BIXF + TFLX + PROT,30.25,3529.75,4.717592592592529,21120.41367102411,1838.25,21120.41367102411,92.25,4.717592592592529,5280.103417756028,9,9,1
342,2017,SORRISO,MT,4,PICO + TEBU,43,2706.25,4.717592592592529,21120.41367102411,1838.25,21120.41367102411,92.25,4.717592592592529,5280.103417756028,9,9,1
342,2017,SORRISO,MT,4,TFLX + CYPR,54.5,2582.25,4.717592592592529,21120.41367102411,1838.25,21120.41367102411,92.25,4.717592592592529,5280.103417756028,9,9,1
342,2017,SORRISO,MT,4,PICO + BENZ,13.75,3689.5,4.717592592592529,21120.41367102411,1838.25,21120.41367102411,92.25,4.717592592592529,5280.103417756028,9,9,1
343,2017,PASSO FUNDO,RS,3,PICO + CYPR,54.85,4346,14.084117647058688,11812.639161220142,3894.25,11812.639161220142,81.5,14.084117647058688,2953.1597903050356,9,9,1
343,2017,PASSO FUNDO,RS,3,PYRA + EPOX + FLUX,31.7,4760.25,14.084117647058688,11812.639161220142,3894.25,11812.639161220142,81.5,14.084117647058688,2953.1597903050356,9,9,1
343,2017,PASSO FUNDO,RS,3,AACHECK,81.5,3894.25,14.084117647058688,11812.639161220142,3894.25,11812.639161220142,81.5,14.084117647058688,2953.1597903050356,9,9,1
343,2017,PASSO FUNDO,RS,3,AZOX + BENZ,45.725,4469.5,14.084117647058688,11812.639161220142,3894.25,11812.639161220142,81.5,14.084117647058688,2953.1597903050356,9,9,1
343,2017,PASSO FUNDO,RS,3,TFLX + PROT,25.325,5017.75,14.084117647058688,11812.639161220142,3894.25,11812.639161220142,81.5,14.084117647058688,2953.1597903050356,9,9,1
343,2017,PASSO FUNDO,RS,3,BIXF + TFLX + PROT,24.5,5087.5,14.084117647058688,11812.639161220142,3894.25,11812.639161220142,81.5,14.084117647058688,2953.1597903050356,9,9,1
343,2017,PASSO FUNDO,RS,3,PICO + TEBU,47.65,4453.75,14.084117647058688,11812.639161220142,3894.25,11812.639161220142,81.5,14.084117647058688,2953.1597903050356,9,9,1
343,2017,PASSO FUNDO,RS,3,TFLX + CYPR,39.725,4590.75,14.084117647058688,11812.639161220142,3894.25,11812.639161220142,81.5,14.084117647058688,2953.1597903050356,9,9,1
343,2017,PASSO FUNDO,RS,3,PICO + BENZ,47.050000000000004,4528,14.084117647058688,11812.639161220142,3894.25,11812.639161220142,81.5,14.084117647058688,2953.1597903050356,9,9,1
344,2017,ENTRE RIOS,PR,3,PICO + CYPR,15.649999999999999,4716,0.44899782135076294,9217.789760348753,3719,9217.789760348753,75.475,0.44899782135076294,2304.447440087188,9,9,1
344,2017,ENTRE RIOS,PR,3,PYRA + EPOX + FLUX,11,4756,0.44899782135076294,9217.789760348753,3719,9217.789760348753,75.475,0.44899782135076294,2304.447440087188,9,9,1
344,2017,ENTRE RIOS,PR,3,AACHECK,75.475,3719,0.44899782135076294,9217.789760348753,3719,9217.789760348753,75.475,0.44899782135076294,2304.447440087188,9,9,1
344,2017,ENTRE RIOS,PR,3,AZOX + BENZ,10.850000000000001,4558.25,0.44899782135076294,9217.789760348753,3719,9217.789760348753,75.475,0.44899782135076294,2304.447440087188,9,9,1
344,2017,ENTRE RIOS,PR,3,TFLX + PROT,12.5,4560.75,0.44899782135076294,9217.789760348753,3719,9217.789760348753,75.475,0.44899782135076294,2304.447440087188,9,9,1
344,2017,ENTRE RIOS,PR,3,BIXF + TFLX + PROT,9.25,4710.5,0.44899782135076294,9217.789760348753,3719,9217.789760348753,75.475,0.44899782135076294,2304.447440087188,9,9,1
344,2017,ENTRE RIOS,PR,3,PICO + TEBU,7.475,4575.25,0.44899782135076294,9217.789760348753,3719,9217.789760348753,75.475,0.44899782135076294,2304.447440087188,9,9,1
344,2017,ENTRE RIOS,PR,3,TFLX + CYPR,19.5,4875.75,0.44899782135076294,9217.789760348753,3719,9217.789760348753,75.475,0.44899782135076294,2304.447440087188,9,9,1
344,2017,ENTRE RIOS,PR,3,PICO + BENZ,7.525,4440.25,0.44899782135076294,9217.789760348753,3719,9217.789760348753,75.475,0.44899782135076294,2304.447440087188,9,9,1
345,2018,CAFELÂNDIA,PR,4,PICO + CYPR,22.525,4658.75,16.557440476190493,28668.992408730148,4164.125,28668.992408730148,49.725,16.557440476190493,7167.248102182537,9,9,1
345,2018,CAFELÂNDIA,PR,4,PYRA + EPOX + FLUX,12.075,5121.6,16.557440476190493,28668.992408730148,4164.125,28668.992408730148,49.725,16.557440476190493,7167.248102182537,9,9,1
345,2018,CAFELÂNDIA,PR,4,AACHECK,49.725,4164.125,16.557440476190493,28668.992408730148,4164.125,28668.992408730148,49.725,16.557440476190493,7167.248102182537,9,9,1
345,2018,CAFELÂNDIA,PR,4,AZOX + BENZ,9.125,5268,16.557440476190493,28668.992408730148,4164.125,28668.992408730148,49.725,16.557440476190493,7167.248102182537,9,9,1
345,2018,CAFELÂNDIA,PR,4,TFLX + PROT,23.425,4893.9,16.557440476190493,28668.992408730148,4164.125,28668.992408730148,49.725,16.557440476190493,7167.248102182537,9,9,1
345,2018,CAFELÂNDIA,PR,4,BIXF + TFLX + PROT,18.95,5146.875,16.557440476190493,28668.992408730148,4164.125,28668.992408730148,49.725,16.557440476190493,7167.248102182537,9,9,1
345,2018,CAFELÂNDIA,PR,4,PICO + TEBU,14.4,4792.975,16.557440476190493,28668.992408730148,4164.125,28668.992408730148,49.725,16.557440476190493,7167.248102182537,9,9,1
345,2018,CAFELÂNDIA,PR,4,TFLX + CYPR,24.35,5041.175,16.557440476190493,28668.992408730148,4164.125,28668.992408730148,49.725,16.557440476190493,7167.248102182537,9,9,1
345,2018,CAFELÂNDIA,PR,4,PICO + BENZ,6.15,5169.8,16.557440476190493,28668.992408730148,4164.125,28668.992408730148,49.725,16.557440476190493,7167.248102182537,9,9,1
346,2018,AMAMBAI,MS,3,PICO + CYPR,49.95,3259.5,7.118432539682527,16254.510822510802,2742,16254.510822510802,97.575,7.118432539682527,4063.6277056277004,9,9,1
346,2018,AMAMBAI,MS,3,PYRA + EPOX + FLUX,23.05,4255.5,7.118432539682527,16254.510822510802,2742,16254.510822510802,97.575,7.118432539682527,4063.6277056277004,9,9,1
346,2018,AMAMBAI,MS,3,AACHECK,97.575,2742,7.118432539682527,16254.510822510802,2742,16254.510822510802,97.575,7.118432539682527,4063.6277056277004,9,9,1
346,2018,AMAMBAI,MS,3,AZOX + BENZ,32.9,3859.5,7.118432539682527,16254.510822510802,2742,16254.510822510802,97.575,7.118432539682527,4063.6277056277004,9,9,1
346,2018,AMAMBAI,MS,3,TFLX + PROT,38.075,3750,7.118432539682527,16254.510822510802,2742,16254.510822510802,97.575,7.118432539682527,4063.6277056277004,9,9,1
346,2018,AMAMBAI,MS,3,BIXF + TFLX + PROT,22.45,4201.5,7.118432539682527,16254.510822510802,2742,16254.510822510802,97.575,7.118432539682527,4063.6277056277004,9,9,1
346,2018,AMAMBAI,MS,3,PICO + TEBU,45.125,3523.5,7.118432539682527,16254.510822510802,2742,16254.510822510802,97.575,7.118432539682527,4063.6277056277004,9,9,1
346,2018,AMAMBAI,MS,3,TFLX + CYPR,47.025,3337.5,7.118432539682527,16254.510822510802,2742,16254.510822510802,97.575,7.118432539682527,4063.6277056277004,9,9,1
346,2018,AMAMBAI,MS,3,PICO + BENZ,30.125,4024.5,7.118432539682527,16254.510822510802,2742,16254.510822510802,97.575,7.118432539682527,4063.6277056277004,9,9,1
347,2018,BONITO,MS,3,PICO + CYPR,50.15,3022.5,5.144067460317479,18269.465909090875,2526,18269.465909090875,99.325,5.144067460317479,4567.366477272719,9,9,1
347,2018,BONITO,MS,3,PYRA + EPOX + FLUX,24,3739.5,5.144067460317479,18269.465909090875,2526,18269.465909090875,99.325,5.144067460317479,4567.366477272719,9,9,1
347,2018,BONITO,MS,3,AACHECK,99.325,2526,5.144067460317479,18269.465909090875,2526,18269.465909090875,99.325,5.144067460317479,4567.366477272719,9,9,1
347,2018,BONITO,MS,3,AZOX + BENZ,34.9,3448.5,5.144067460317479,18269.465909090875,2526,18269.465909090875,99.325,5.144067460317479,4567.366477272719,9,9,1
347,2018,BONITO,MS,3,TFLX + PROT,36.975,3415.5,5.144067460317479,18269.465909090875,2526,18269.465909090875,99.325,5.144067460317479,4567.366477272719,9,9,1
347,2018,BONITO,MS,3,BIXF + TFLX + PROT,24.075,3766.5,5.144067460317479,18269.465909090875,2526,18269.465909090875,99.325,5.144067460317479,4567.366477272719,9,9,1
347,2018,BONITO,MS,3,PICO + TEBU,43.975,3304.5,5.144067460317479,18269.465909090875,2526,18269.465909090875,99.325,5.144067460317479,4567.366477272719,9,9,1
347,2018,BONITO,MS,3,TFLX + CYPR,45.05,3136.5,5.144067460317479,18269.465909090875,2526,18269.465909090875,99.325,5.144067460317479,4567.366477272719,9,9,1
347,2018,BONITO,MS,3,PICO + BENZ,31.9,3586.5,5.144067460317479,18269.465909090875,2526,18269.465909090875,99.325,5.144067460317479,4567.366477272719,9,9,1
348,2018,MARACAJU,MS,3,PICO + CYPR,38.3,3720,4.74887445887449,16280.564935064964,2964,16280.564935064964,85.025,4.74887445887449,4070.141233766241,9,9,1
348,2018,MARACAJU,MS,3,PYRA + EPOX + FLUX,14.5,4506,4.74887445887449,16280.564935064964,2964,16280.564935064964,85.025,4.74887445887449,4070.141233766241,9,9,1
348,2018,MARACAJU,MS,3,AACHECK,85.025,2964,4.74887445887449,16280.564935064964,2964,16280.564935064964,85.025,4.74887445887449,4070.141233766241,9,9,1
348,2018,MARACAJU,MS,3,AZOX + BENZ,25.375,4167,4.74887445887449,16280.564935064964,2964,16280.564935064964,85.025,4.74887445887449,4070.141233766241,9,9,1
348,2018,MARACAJU,MS,3,TFLX + PROT,42.5,3604.5,4.74887445887449,16280.564935064964,2964,16280.564935064964,85.025,4.74887445887449,4070.141233766241,9,9,1
348,2018,MARACAJU,MS,3,BIXF + TFLX + PROT,13.625,4522.5,4.74887445887449,16280.564935064964,2964,16280.564935064964,85.025,4.74887445887449,4070.141233766241,9,9,1
348,2018,MARACAJU,MS,3,PICO + TEBU,34,3849,4.74887445887449,16280.564935064964,2964,16280.564935064964,85.025,4.74887445887449,4070.141233766241,9,9,1
348,2018,MARACAJU,MS,3,TFLX + CYPR,34.075,3841.5,4.74887445887449,16280.564935064964,2964,16280.564935064964,85.025,4.74887445887449,4070.141233766241,9,9,1
348,2018,MARACAJU,MS,3,PICO + BENZ,21.225,4266,4.74887445887449,16280.564935064964,2964,16280.564935064964,85.025,4.74887445887449,4070.141233766241,9,9,1
349,2018,NAVIRAÍ,MS,3,PICO + CYPR,13.375,3073.5,1.2279936785069354,10322.550270921103,2664,10322.550270921103,33.35,1.2279936785069354,2580.637567730276,9,9,1
349,2018,NAVIRAÍ,MS,3,PYRA + EPOX + FLUX,3.35,3679.5,1.2279936785069354,10322.550270921103,2664,10322.550270921103,33.35,1.2279936785069354,2580.637567730276,9,9,1
349,2018,NAVIRAÍ,MS,3,AACHECK,33.35,2664,1.2279936785069354,10322.550270921103,2664,10322.550270921103,33.35,1.2279936785069354,2580.637567730276,9,9,1
349,2018,NAVIRAÍ,MS,3,AZOX + BENZ,5.5,3580.5,1.2279936785069354,10322.550270921103,2664,10322.550270921103,33.35,1.2279936785069354,2580.637567730276,9,9,1
349,2018,NAVIRAÍ,MS,3,TFLX + PROT,9.3,3324,1.2279936785069354,10322.550270921103,2664,10322.550270921103,33.35,1.2279936785069354,2580.637567730276,9,9,1
349,2018,NAVIRAÍ,MS,3,BIXF + TFLX + PROT,2.7,3733.5,1.2279936785069354,10322.550270921103,2664,10322.550270921103,33.35,1.2279936785069354,2580.637567730276,9,9,1
349,2018,NAVIRAÍ,MS,3,PICO + TEBU,11.7,3216,1.2279936785069354,10322.550270921103,2664,10322.550270921103,33.35,1.2279936785069354,2580.637567730276,9,9,1
349,2018,NAVIRAÍ,MS,3,TFLX + CYPR,12.325,3142.5,1.2279936785069354,10322.550270921103,2664,10322.550270921103,33.35,1.2279936785069354,2580.637567730276,9,9,1
349,2018,NAVIRAÍ,MS,3,PICO + BENZ,3.3,3711,1.2279936785069354,10322.550270921103,2664,10322.550270921103,33.35,1.2279936785069354,2580.637567730276,9,9,1
350,2018,SÃO GABRIEL DO OESTE,MS,4,PICO + CYPR,50.425000000000004,3547.5,5.345043290043279,30577.18452380968,2466,30577.18452380968,100,5.345043290043279,7644.29613095242,9,9,1
350,2018,SÃO GABRIEL DO OESTE,MS,4,PYRA + EPOX + FLUX,22.275,4966.5,5.345043290043279,30577.18452380968,2466,30577.18452380968,100,5.345043290043279,7644.29613095242,9,9,1
350,2018,SÃO GABRIEL DO OESTE,MS,4,AACHECK,100,2466,5.345043290043279,30577.18452380968,2466,30577.18452380968,100,5.345043290043279,7644.29613095242,9,9,1
350,2018,SÃO GABRIEL DO OESTE,MS,4,AZOX + BENZ,33.125,4233,5.345043290043279,30577.18452380968,2466,30577.18452380968,100,5.345043290043279,7644.29613095242,9,9,1
350,2018,SÃO GABRIEL DO OESTE,MS,4,TFLX + PROT,38.15,4072.5,5.345043290043279,30577.18452380968,2466,30577.18452380968,100,5.345043290043279,7644.29613095242,9,9,1
350,2018,SÃO GABRIEL DO OESTE,MS,4,BIXF + TFLX + PROT,22.675,4960.5,5.345043290043279,30577.18452380968,2466,30577.18452380968,100,5.345043290043279,7644.29613095242,9,9,1
350,2018,SÃO GABRIEL DO OESTE,MS,4,PICO + TEBU,42.5,3796.5,5.345043290043279,30577.18452380968,2466,30577.18452380968,100,5.345043290043279,7644.29613095242,9,9,1
350,2018,SÃO GABRIEL DO OESTE,MS,4,TFLX + CYPR,45.6,3732,5.345043290043279,30577.18452380968,2466,30577.18452380968,100,5.345043290043279,7644.29613095242,9,9,1
350,2018,SÃO GABRIEL DO OESTE,MS,4,PICO + BENZ,28.725,4672.5,5.345043290043279,30577.18452380968,2466,30577.18452380968,100,5.345043290043279,7644.29613095242,9,9,1
351,2018,DECIOLÂNDIA,MT,3,PICO + CYPR,53.875,3743.25,3.7646879509378706,48259.38293650781,3506.25,48259.38293650781,93.375,3.7646879509378706,12064.845734126953,9,9,1
