study,year,location,state,n_spray,brand_name,mean_sev,mean_yld,v_sev,v_yld,yld_check,v_yld_check,sev_check,v_sev_check,log_sev,vi_sev,n2,n3,design
397,2019,UBERLÂNDIA,MG,4,PYRA + EPOX + FLUX,72.5,5957,137.88273358585863,165490.09154040442,4848.25,165490.09154040442,93.75,137.88273358585863,4.283586561860629,0.006558037269244168,7,7,6
397,2019,UBERLÂNDIA,MG,4,AACHECK,93.75,4848.25,137.88273358585863,165490.09154040442,4848.25,165490.09154040442,93.75,137.88273358585863,4.54063166485052,0.00392199775533109,7,7,6
397,2019,UBERLÂNDIA,MG,4,BIXF + TFLX + PROT,63.75,6624,137.88273358585863,165490.09154040442,4848.25,165490.09154040442,93.75,137.88273358585863,4.154969184038536,0.00848182905564682,7,7,6
397,2019,UBERLÂNDIA,MG,4,PICO + TEBU,73.75,5819.25,137.88273358585863,165490.09154040442,4848.25,165490.09154040442,93.75,137.88273358585863,4.300680995219929,0.006337614873236823,7,7,6
397,2019,UBERLÂNDIA,MG,4,TFLX + CYPR,71.25,5868.75,137.88273358585863,165490.09154040442,4848.25,165490.09154040442,93.75,137.88273358585863,4.26619481914876,0.0067901623187865134,7,7,6
397,2019,UBERLÂNDIA,MG,4,PICO + BENZ,76.25,5918,137.88273358585863,165490.09154040442,4848.25,165490.09154040442,93.75,137.88273358585863,4.334017415487521,0.005928846378322327,7,7,6
404,2019,EREBANGO,RS,4,PICO + CYPR,73.125,3257,16.847803030303073,120086.02878787881,2782,120086.02878787881,86.025,16.847803030303073,4.292170305552021,7.876830987942119e-4,6,6,7
404,2019,EREBANGO,RS,4,AACHECK,86.025,2782,16.847803030303073,120086.02878787881,2782,120086.02878787881,86.025,16.847803030303073,4.454637951683544,5.69159412706395e-4,6,6,7
404,2019,EREBANGO,RS,4,BIXF + TFLX + PROT,67.875,3982,16.847803030303073,120086.02878787881,2782,120086.02878787881,86.025,16.847803030303073,4.2176677782541,9.142471179649555e-4,6,6,7
404,2019,EREBANGO,RS,4,PICO + TEBU,67.375,4104,16.847803030303073,120086.02878787881,2782,120086.02878787881,86.025,16.847803030303073,4.210274029229161,9.278669992353364e-4,6,6,7
404,2019,EREBANGO,RS,4,TFLX + CYPR,71.5,3518.75,16.847803030303073,120086.02878787881,2782,120086.02878787881,86.025,16.847803030303073,4.269697449699962,8.238937371168797e-4,6,6,7
404,2019,EREBANGO,RS,4,PICO + BENZ,72.25,3469.25,16.847803030303073,120086.02878787881,2782,120086.02878787881,86.025,16.847803030303073,4.2801323269925415,8.068774574204367e-4,6,6,7
281,2016,CAFELÂNDIA,PR,3,PICO + CYPR,41.474999999999994,3305.475,20.95550925925932,19182.34149237478,2671.675,19182.34149237478,57.775,20.95550925925932,3.7250908360765083,0.0030455479304997307,6,6,8
281,2016,CAFELÂNDIA,PR,3,AACHECK,57.775,2671.675,20.95550925925932,19182.34149237478,2671.675,19182.34149237478,57.775,20.95550925925932,4.056556156160444,0.0015694891576818425,6,6,8
281,2016,CAFELÂNDIA,PR,3,AZOX + BENZ,33.35,3543,20.95550925925932,19182.34149237478,2671.675,19182.34149237478,57.775,20.95550925925932,3.507057772361633,0.004710278127636179,6,6,8
281,2016,CAFELÂNDIA,PR,3,TFLX + PROT,35.15,3394.55,20.95550925925932,19182.34149237478,2671.675,19182.34149237478,57.775,20.95550925925932,3.5596246182566738,0.004240211987086298,6,6,8
281,2016,CAFELÂNDIA,PR,3,PICO + TEBU,49.900000000000006,3060.825,20.95550925925932,19182.34149237478,2671.675,19182.34149237478,57.775,20.95550925925932,3.910021002757473,0.0021039583434664232,6,6,8
281,2016,CAFELÂNDIA,PR,3,TFLX + CYPR,43.425,3300.55,20.95550925925932,19182.34149237478,2671.675,19182.34149237478,57.775,20.95550925925932,3.7710353121271685,0.0027781684432339484,6,6,8
282,2016,LONDRINA,PR,3,PICO + CYPR,29.125,2502.25,26.057393790849925,41298.11846405231,2024,41298.11846405231,66.5,26.057393790849925,3.371596911885865,0.007679609140960394,6,6,8
282,2016,LONDRINA,PR,3,AACHECK,66.5,2024,26.057393790849925,41298.11846405231,2024,41298.11846405231,66.5,26.057393790849925,4.197201947661808,0.0014730846170416601,6,6,8
282,2016,LONDRINA,PR,3,AZOX + BENZ,15.375,3006,26.057393790849925,41298.11846405231,2024,41298.11846405231,66.5,26.057393790849925,2.7327428136925818,0.027557558374882597,6,6,8
282,2016,LONDRINA,PR,3,TFLX + PROT,22.125,2960.75,26.057393790849925,41298.11846405231,2024,41298.11846405231,66.5,26.057393790849925,3.096708190893993,0.01330774364498065,6,6,8
282,2016,LONDRINA,PR,3,PICO + TEBU,27.875,2609.25,26.057393790849925,41298.11846405231,2024,41298.11846405231,66.5,26.057393790849925,3.3277302297802827,0.008383806242908541,6,6,8
282,2016,LONDRINA,PR,3,TFLX + CYPR,28.875,2619.25,26.057393790849925,41298.11846405231,2024,41298.11846405231,66.5,26.057393790849925,3.3629761688419575,0.007813165057881202,6,6,8
283,2016,CHAPADÃO DO SUL,MS,3,PICO + CYPR,1.375,3807.75,0.9055010893246174,20686.230664488092,3490.75,20686.230664488092,6.125,0.9055010893246174,0.3184537311185346,0.11973568123300725,6,6,8
283,2016,CHAPADÃO DO SUL,MS,3,AACHECK,6.125,3490.75,0.9055010893246174,20686.230664488092,3490.75,20686.230664488092,6.125,0.9055010893246174,1.8123787564307907,0.0060341596956242725,6,6,8
283,2016,CHAPADÃO DO SUL,MS,3,AZOX + BENZ,0.25,3720.75,0.9055010893246174,20686.230664488092,3490.75,20686.230664488092,6.125,0.9055010893246174,-1.3862943611198906,3.6220043572984695,6,6,8
283,2016,CHAPADÃO DO SUL,MS,3,TFLX + PROT,0.375,3822.25,0.9055010893246174,20686.230664488092,3490.75,20686.230664488092,6.125,0.9055010893246174,-0.9808292530117262,1.6097797143548753,6,6,8
283,2016,CHAPADÃO DO SUL,MS,3,PICO + TEBU,0.125,3837,0.9055010893246174,20686.230664488092,3490.75,20686.230664488092,6.125,0.9055010893246174,-2.0794415416798357,14.488017429193878,6,6,8
283,2016,CHAPADÃO DO SUL,MS,3,TFLX + CYPR,0.875,3772,0.9055010893246174,20686.230664488092,3490.75,20686.230664488092,6.125,0.9055010893246174,-0.13353139262452263,0.29567382508558937,6,6,8
284,2016,CAMPO VERDE,MT,3,PICO + CYPR,20.75,3584.25,9.696958061002439,40203.39324618745,2968,40203.39324618745,76.2,9.696958061002439,3.0325462466767075,0.005630400964437473,6,6,8
284,2016,CAMPO VERDE,MT,3,AACHECK,76.2,2968,9.696958061002439,40203.39324618745,2968,40203.39324618745,76.2,9.696958061002439,4.333361462692601,4.175087515328858e-4,6,6,8
284,2016,CAMPO VERDE,MT,3,AZOX + BENZ,3.375,4073.5,9.696958061002439,40203.39324618745,2968,40203.39324618745,76.2,9.696958061002439,1.2163953243244932,0.21282761176411388,6,6,8
284,2016,CAMPO VERDE,MT,3,TFLX + PROT,11.25,3743.25,9.696958061002439,40203.39324618745,2968,40203.39324618745,76.2,9.696958061002439,2.4203681286504293,0.01915448505877025,6,6,8
284,2016,CAMPO VERDE,MT,3,PICO + TEBU,13.525,3607.75,9.696958061002439,40203.39324618745,2968,40203.39324618745,76.2,9.696958061002439,2.6045398247325453,0.013252596596297593,6,6,8
284,2016,CAMPO VERDE,MT,3,TFLX + CYPR,19.875,3550.25,9.696958061002439,40203.39324618745,2968,40203.39324618745,76.2,9.696958061002439,2.9894626605403958,0.00613707246454013,6,6,8
285,2016,PRIMAVERA DO LESTE,MT,3,PICO + CYPR,56.25,3026.5,27.74373638344234,45330.1805555555,2731,45330.1805555555,90,27.74373638344234,4.029806041084529,0.002192097689555938,6,6,8
285,2016,PRIMAVERA DO LESTE,MT,3,AACHECK,90,2731,27.74373638344234,45330.1805555555,2731,45330.1805555555,90,27.74373638344234,4.499809670330265,8.562881599827883e-4,6,6,8
285,2016,PRIMAVERA DO LESTE,MT,3,AZOX + BENZ,61.25,3538,27.74373638344234,45330.1805555555,2731,45330.1805555555,90,27.74373638344234,4.114963849424837,0.0018488120871931588,6,6,8
285,2016,PRIMAVERA DO LESTE,MT,3,TFLX + PROT,47.5,3676,27.74373638344234,45330.1805555555,2731,45330.1805555555,90,27.74373638344234,3.8607297110405954,0.0030740982142318384,6,6,8
285,2016,PRIMAVERA DO LESTE,MT,3,PICO + TEBU,58.75,3388.25,27.74373638344234,45330.1805555555,2731,45330.1805555555,90,27.74373638344234,4.073291153024268,0.002009505577795733,6,6,8
285,2016,PRIMAVERA DO LESTE,MT,3,TFLX + CYPR,52.5,3225.75,27.74373638344234,45330.1805555555,2731,45330.1805555555,90,27.74373638344234,3.960813169597578,0.0025164386742351328,6,6,8
286,2016,RIO VERDE,GO,3,PICO + CYPR,30.775,2331.5,14.434136710239663,39445.6274509804,1773.25,39445.6274509804,47.525,14.434136710239663,3.426702672070517,0.003810085309108434,6,6,8
286,2016,RIO VERDE,GO,3,AACHECK,47.525,1773.25,14.434136710239663,39445.6274509804,1773.25,39445.6274509804,47.525,14.434136710239663,3.861255888374493,0.0015976681295112448,6,6,8
286,2016,RIO VERDE,GO,3,AZOX + BENZ,18.625,3316.5,14.434136710239663,39445.6274509804,1773.25,39445.6274509804,47.525,14.434136710239663,2.924504764265623,0.010402512831126283,6,6,8
286,2016,RIO VERDE,GO,3,TFLX + PROT,25.875,2507.75,14.434136710239663,39445.6274509804,1773.25,39445.6274509804,47.525,14.434136710239663,3.253277251585533,0.005389768427824094,6,6,8
286,2016,RIO VERDE,GO,3,PICO + TEBU,25.45,2541.75,14.434136710239663,39445.6274509804,1773.25,39445.6274509804,47.525,14.434136710239663,3.2367157429965316,0.005571283386369384,6,6,8
286,2016,RIO VERDE,GO,3,TFLX + CYPR,30.799999999999997,2367.25,14.434136710239663,39445.6274509804,1773.25,39445.6274509804,47.525,14.434136710239663,3.4275146899795286,0.0038039026159132194,6,6,8
287,2016,PRIMAVERA DO LESTE,MT,3,PICO + CYPR,27.25,2718,19.399509803921728,45747.06726579512,2089,45747.06726579512,77,19.399509803921728,3.305053521109253,0.006531271712455762,6,6,8
287,2016,PRIMAVERA DO LESTE,MT,3,AACHECK,77,2089,19.399509803921728,45747.06726579512,2089,45747.06726579512,77,19.399509803921728,4.343805421853684,8.179924862507053e-4,6,6,8
287,2016,PRIMAVERA DO LESTE,MT,3,AZOX + BENZ,14.25,3280.5,19.399509803921728,45747.06726579512,2089,45747.06726579512,77,19.399509803921728,2.6567569067146595,0.023883668579774364,6,6,8
287,2016,PRIMAVERA DO LESTE,MT,3,TFLX + PROT,19.5,3110,19.399509803921728,45747.06726579512,2089,45747.06726579512,77,19.399509803921728,2.970414465569701,0.012754444315530394,6,6,8
287,2016,PRIMAVERA DO LESTE,MT,3,PICO + TEBU,22.25,2940,19.399509803921728,45747.06726579512,2089,45747.06726579512,77,19.399509803921728,3.1023420086122493,0.009796495292979032,6,6,8
287,2016,PRIMAVERA DO LESTE,MT,3,TFLX + CYPR,30.5,2512.75,19.399509803921728,45747.06726579512,2089,45747.06726579512,77,19.399509803921728,3.417726683613366,0.005213520506294471,6,6,8
288,2016,PAULÍNIA,SP,3,PICO + CYPR,42.75,3133.25,17.31372549019628,46820.38752723317,2037.25,46820.38752723317,82.5,17.31372549019628,3.755369195382769,0.0023684176998319184,6,6,8
288,2016,PAULÍNIA,SP,3,AACHECK,82.5,2037.25,17.31372549019628,46820.38752723317,2037.25,46820.38752723317,82.5,17.31372549019628,4.412798293340635,0.00063594951295486795,6,6,8
288,2016,PAULÍNIA,SP,3,AZOX + BENZ,4.75,4026.75,17.31372549019628,46820.38752723317,2037.25,46820.38752723317,82.5,17.31372549019628,1.55814461804655,0.19184183368638538,6,6,8
288,2016,PAULÍNIA,SP,3,TFLX + PROT,6.25,3554.25,17.31372549019628,46820.38752723317,2037.25,46820.38752723317,82.5,17.31372549019628,1.8325814637483102,0.1108078431372562,6,6,8
288,2016,PAULÍNIA,SP,3,PICO + TEBU,48.75,2997.75,17.31372549019628,46820.38752723317,2037.25,46820.38752723317,82.5,17.31372549019628,3.886705197443856,0.0018212991968648289,6,6,8
288,2016,PAULÍNIA,SP,3,TFLX + CYPR,28.75,3616,17.31372549019628,46820.38752723317,2037.25,46820.38752723317,82.5,17.31372549019628,3.3586377672433594,0.005236665554690746,6,6,8
289,2016,LONDRINA,PR,3,PICO + CYPR,30.95,2361.25,45.856075708061006,26599.923474945583,2064.75,26599.923474945583,87.6,45.856075708061006,3.432372999130605,0.011967834854815864,6,6,8
289,2016,LONDRINA,PR,3,AACHECK,87.6,2064.75,45.856075708061006,26599.923474945583,2064.75,26599.923474945583,87.6,45.856075708061006,4.472780997942346,0.0014939246115353167,6,6,8
289,2016,LONDRINA,PR,3,AZOX + BENZ,13.725,3039.5,45.856075708061006,26599.923474945583,2064.75,26599.923474945583,87.6,45.856075708061006,2.6192189873955942,0.0608572310086045,6,6,8
289,2016,LONDRINA,PR,3,TFLX + PROT,28,3025.5,45.856075708061006,26599.923474945583,2064.75,26599.923474945583,87.6,45.856075708061006,3.332204510175204,0.014622473121192922,6,6,8
289,2016,LONDRINA,PR,3,PICO + TEBU,34.6,2571.75,45.856075708061006,26599.923474945583,2064.75,26599.923474945583,87.6,45.856075708061006,3.543853682063679,0.009576012335038967,6,6,8
289,2016,LONDRINA,PR,3,TFLX + CYPR,24.675,2590.25,45.856075708061006,26599.923474945583,2064.75,26599.923474945583,87.6,45.856075708061006,3.205790585319545,0.018828796936901503,6,6,8
290,2016,RIO VERDE,GO,3,PICO + CYPR,60.7525,2916.5,4.987980909586078,73359.35403050105,2337.5,73359.35403050105,81.7525,4.987980909586078,4.1068082336373015,3.3785977080174495e-4,6,6,8
290,2016,RIO VERDE,GO,3,AACHECK,81.7525,2337.5,4.987980909586078,73359.35403050105,2337.5,73359.35403050105,81.7525,4.987980909586078,4.403696390349528,1.8657897664037994e-4,6,6,8
290,2016,RIO VERDE,GO,3,AZOX + BENZ,2.4725,3875,4.987980909586078,73359.35403050105,2337.5,73359.35403050105,81.7525,4.987980909586078,0.9052297845147302,0.20398216210820858,6,6,8
290,2016,RIO VERDE,GO,3,TFLX + PROT,14.190000000000001,3643,4.987980909586078,73359.35403050105,2337.5,73359.35403050105,81.7525,4.987980909586078,2.6525374911719513,0.00619298460486928,6,6,8
290,2016,RIO VERDE,GO,3,PICO + TEBU,25.689999999999998,3459.5,4.987980909586078,73359.35403050105,2337.5,73359.35403050105,81.7525,4.987980909586078,3.2461018111217923,0.0018894551293547142,6,6,8
290,2016,RIO VERDE,GO,3,TFLX + CYPR,41.597500000000004,3051.75,4.987980909586078,73359.35403050105,2337.5,73359.35403050105,81.7525,4.987980909586078,3.7280400693075255,7.206598558515233e-4,6,6,8
291,2016,PALMEIRA,PR,3,PICO + CYPR,13.625,3496.25,4.116732026143643,48211.92565359461,2274.5,48211.92565359461,93.125,4.116732026143643,2.6119063405493077,0.005543953574471701,6,6,8
291,2016,PALMEIRA,PR,3,AACHECK,93.125,2274.5,4.116732026143643,48211.92565359461,2274.5,48211.92565359461,93.125,4.116732026143643,4.5339426766997235,1.1867521718534891e-4,6,6,8
291,2016,PALMEIRA,PR,3,AZOX + BENZ,15.5,3459,4.116732026143643,48211.92565359461,2274.5,48211.92565359461,93.125,4.116732026143643,2.740840023925201,0.004283800235321168,6,6,8
291,2016,PALMEIRA,PR,3,TFLX + PROT,14.125,3563.75,4.116732026143643,48211.92565359461,2274.5,48211.92565359461,93.125,4.116732026143643,2.6479462770325046,0.005158408052180929,6,6,8
291,2016,PALMEIRA,PR,3,PICO + TEBU,13.75,3384.25,4.116732026143643,48211.92565359461,2274.5,48211.92565359461,93.125,4.116732026143643,2.6210388241125804,0.005443612596553577,6,6,8
291,2016,PALMEIRA,PR,3,TFLX + CYPR,17.05,3427.25,4.116732026143643,48211.92565359461,2274.5,48211.92565359461,93.125,4.116732026143643,2.8361502037295256,0.0035403307729927006,6,6,8
292,2016,ITAARA,RS,3,PICO + CYPR,26,3574.5,3.321555010893261,12789.7102396512,2767,12789.7102396512,83,3.321555010893261,3.258096538021482,0.0012283857288806438,6,6,8
292,2016,ITAARA,RS,3,AACHECK,83,2767,3.321555010893261,12789.7102396512,2767,12789.7102396512,83,3.321555010893261,4.418840607796598,1.2053835864759984e-4,6,6,8
292,2016,ITAARA,RS,3,AZOX + BENZ,16.75,3693.5,3.321555010893261,12789.7102396512,2767,12789.7102396512,83,3.321555010893261,2.8183982582710754,0.0029597282342555234,6,6,8
292,2016,ITAARA,RS,3,TFLX + PROT,15.25,3808.5,3.321555010893261,12789.7102396512,2767,12789.7102396512,83,3.321555010893261,2.7245795030534206,0.003570604687872358,6,6,8
292,2016,ITAARA,RS,3,PICO + TEBU,20,3081.25,3.321555010893261,12789.7102396512,2767,12789.7102396512,83,3.321555010893261,2.995732273553991,0.002075971881808288,6,6,8
292,2016,ITAARA,RS,3,TFLX + CYPR,27.25,3431,3.321555010893261,12789.7102396512,2767,12789.7102396512,83,3.321555010893261,3.305053521109253,0.0011182745596812595,6,6,8
293,2016,JATAÍ,GO,3,PICO + CYPR,54.1975,1912,41.85734648692804,59728.623093681934,1914.25,59728.623093681934,87.77,41.85734648692804,3.992634781920534,0.0035624862247359695,6,6,8
293,2016,JATAÍ,GO,3,AACHECK,87.77,1914.25,41.85734648692804,59728.623093681934,1914.25,59728.623093681934,87.77,41.85734648692804,4.474719756604026,0.0013583744526818211,6,6,8
293,2016,JATAÍ,GO,3,AZOX + BENZ,55.095,2129.75,41.85734648692804,59728.623093681934,1914.25,59728.623093681934,87.77,41.85734648692804,4.00905896793974,0.0034473654678082864,6,6,8
293,2016,JATAÍ,GO,3,TFLX + PROT,63.44,2101.75,41.85734648692804,59728.623093681934,1914.25,59728.623093681934,87.77,41.85734648692804,4.150094577326593,0.0026000718728114804,6,6,8
293,2016,JATAÍ,GO,3,PICO + TEBU,53.8675,2057,41.85734648692804,59728.623093681934,1914.25,59728.623093681934,87.77,41.85734648692804,3.986527327596251,0.0036062685225438486,6,6,8
293,2016,JATAÍ,GO,3,TFLX + CYPR,56.2525,2181.75,41.85734648692804,59728.623093681934,1914.25,59728.623093681934,87.77,41.85734648692804,4.029850484541349,0.00330695317190604,6,6,8
294,2016,DECIOLÂNDIA,MT,3,PICO + CYPR,37.75,2362.35,2.5401388888888463,38680.889234749535,1974,38680.889234749535,82.75,2.5401388888888463,3.6309854756950335,4.4561885687274176e-4,6,6,8
294,2016,DECIOLÂNDIA,MT,3,AACHECK,82.75,1974,2.5401388888888463,38680.889234749535,1974,38680.889234749535,82.75,2.5401388888888463,4.415824014257172,9.273879898463309e-5,6,6,8
294,2016,DECIOLÂNDIA,MT,3,AZOX + BENZ,7.125,2692.9,2.5401388888888463,38680.889234749535,1974,38680.889234749535,82.75,2.5401388888888463,1.9636097261547143,0.012509148113949382,6,6,8
294,2016,DECIOLÂNDIA,MT,3,TFLX + PROT,23.25,2512.175,2.5401388888888463,38680.889234749535,1974,38680.889234749535,82.75,2.5401388888888463,3.1463051320333655,0.0011747665112215732,6,6,8
294,2016,DECIOLÂNDIA,MT,3,PICO + TEBU,33,2654.375,2.5401388888888463,38680.889234749535,1974,38680.889234749535,82.75,2.5401388888888463,3.4965075614664802,5.831356494235185e-4,6,6,8
294,2016,DECIOLÂNDIA,MT,3,TFLX + CYPR,55.5,2341.1,2.5401388888888463,38680.889234749535,1974,38680.889234749535,82.75,2.5401388888888463,4.0163830207523885,2.0616337057778153e-4,6,6,8
295,2016,CAMPO NOVO DO PARECIS,MT,3,PICO + CYPR,42.75,2865.9,1.723649237472818,21883.888714596917,2373.85,21883.888714596917,81.5,1.723649237472818,3.755369195382769,2.3578526554807538e-4,6,6,8
295,2016,CAMPO NOVO DO PARECIS,MT,3,AACHECK,81.5,2373.85,1.723649237472818,21883.888714596917,2373.85,21883.888714596917,81.5,1.723649237472818,4.400603020246817,6.487444907496775e-5,6,6,8
295,2016,CAMPO NOVO DO PARECIS,MT,3,AZOX + BENZ,4.5,3247.5499999999997,1.723649237472818,21883.888714596917,2373.85,21883.888714596917,81.5,1.723649237472818,1.5040773967762742,0.021279620215713804,6,6,8
295,2016,CAMPO NOVO DO PARECIS,MT,3,TFLX + PROT,13.25,2959.775,1.723649237472818,21883.888714596917,2373.85,21883.888714596917,81.5,1.723649237472818,2.583997552432231,0.002454466696294508,6,6,8
295,2016,CAMPO NOVO DO PARECIS,MT,3,PICO + TEBU,33.25,2996.7,1.723649237472818,21883.888714596917,2373.85,21883.888714596917,81.5,1.723649237472818,3.5040547671018634,3.897674797835532e-4,6,6,8
295,2016,CAMPO NOVO DO PARECIS,MT,3,TFLX + CYPR,54.5,2866.825,1.723649237472818,21883.888714596917,2373.85,21883.888714596917,81.5,1.723649237472818,3.9982007016691985,1.4507610785900328e-4,6,6,8
296,2016,UBERLÂNDIA,MG,3,PICO + CYPR,28.75,2865,15.087145969498643,67659.37990196075,2110,67659.37990196075,88.75,15.087145969498643,3.3586377672433594,0.0045632199529674535,6,6,8
296,2016,UBERLÂNDIA,MG,3,AACHECK,88.75,2110,15.087145969498643,67659.37990196075,2110,67659.37990196075,88.75,15.087145969498643,4.485823428355525,4.788620026026151e-4,6,6,8
296,2016,UBERLÂNDIA,MG,3,AZOX + BENZ,20,2920,15.087145969498643,67659.37990196075,2110,67659.37990196075,88.75,15.087145969498643,2.995732273553991,0.009429466230936651,6,6,8
296,2016,UBERLÂNDIA,MG,3,TFLX + PROT,23.75,3056.75,15.087145969498643,67659.37990196075,2110,67659.37990196075,88.75,15.087145969498643,3.1675825304806504,0.0066868236983927505,6,6,8
296,2016,UBERLÂNDIA,MG,3,PICO + TEBU,32.5,3040,15.087145969498643,67659.37990196075,2110,67659.37990196075,88.75,15.087145969498643,3.481240089335692,0.003570922122958259,6,6,8
296,2016,UBERLÂNDIA,MG,3,TFLX + CYPR,46.25,3375,15.087145969498643,67659.37990196075,2110,67659.37990196075,88.75,15.087145969498643,3.834061463958434,0.0017632895216360721,6,6,8
297,2016,CAMPO GRANDE,MS,3,PICO + CYPR,24.76,3124.8,5.169205882352906,8816.988235294146,2580,8816.988235294146,56.6,5.169205882352906,3.2092294478163956,0.0021079609331785894,6,6,8
297,2016,CAMPO GRANDE,MS,3,AACHECK,56.6,2580,5.169205882352906,8816.988235294146,2580,8816.988235294146,56.6,5.169205882352906,4.036008985209137,4.033954321405644e-4,6,6,8
297,2016,CAMPO GRANDE,MS,3,AZOX + BENZ,11.86,3624,5.169205882352906,8816.988235294146,2580,8816.988235294146,56.6,5.169205882352906,2.4731713935695794,0.009187438828122835,6,6,8
297,2016,CAMPO GRANDE,MS,3,TFLX + PROT,16.62,3445.2,5.169205882352906,8816.988235294146,2580,8816.988235294146,56.6,5.169205882352906,2.810606789427302,0.004678447923457256,6,6,8
297,2016,CAMPO GRANDE,MS,3,PICO + TEBU,22.38,3195.6,5.169205882352906,8816.988235294146,2580,8816.988235294146,56.6,5.169205882352906,3.108167702883779,0.002580142391010874,6,6,8
297,2016,CAMPO GRANDE,MS,3,TFLX + CYPR,26.12,3070.8,5.169205882352906,8816.988235294146,2580,8816.988235294146,56.6,5.169205882352906,3.2627013044082305,0.001894163629561387,6,6,8
298,2016,MARACAJU,MS,3,PICO + CYPR,9.36,3496.8,2.1684542483659985,6159.72941176473,2823.6,6159.72941176473,23.14,2.1684542483659985,2.2364452904895007,0.006187832864109638,6,6,8
298,2016,MARACAJU,MS,3,AACHECK,23.14,2823.6,2.1684542483659985,6159.72941176473,2823.6,6159.72941176473,23.14,2.1684542483659985,3.1415627217655304,0.0010124266370263968,6,6,8
298,2016,MARACAJU,MS,3,AZOX + BENZ,3.44,3711.6,2.1684542483659985,6159.72941176473,2823.6,6159.72941176473,23.14,2.1684542483659985,1.235471471385307,0.04581138132871651,6,6,8
298,2016,MARACAJU,MS,3,TFLX + PROT,6.1,3638.4,2.1684542483659985,6159.72941176473,2823.6,6159.72941176473,23.14,2.1684542483659985,1.8082887711792655,0.014569028811918832,6,6,8
298,2016,MARACAJU,MS,3,PICO + TEBU,6.3999999999999995,3571.2,2.1684542483659985,6159.72941176473,2823.6,6159.72941176473,23.14,2.1684542483659985,1.856297990365626,0.013235194386999504,6,6,8
298,2016,MARACAJU,MS,3,TFLX + CYPR,9.459999999999999,3434.4,2.1684542483659985,6159.72941176473,2823.6,6159.72941176473,23.14,2.1684542483659985,2.2470723830637866,0.006057703316193919,6,6,8
299,2016,NAVIRAÍ,MS,3,PICO + CYPR,13.72,3243.6,2.469065359477123,6939.8,2688,6939.8,31.92,2.469065359477123,2.6188546222977394,0.0032791733241957044,6,6,8
299,2016,NAVIRAÍ,MS,3,AACHECK,31.92,2688,2.469065359477123,6939.8,2688,6939.8,31.92,2.469065359477123,3.463232772581608,6.058244961060238e-4,6,6,8
299,2016,NAVIRAÍ,MS,3,AZOX + BENZ,5.04,3760.8,2.469065359477123,6939.8,2688,6939.8,31.92,2.469065359477123,1.6174060820832772,0.024300293677141625,6,6,8
299,2016,NAVIRAÍ,MS,3,TFLX + PROT,9.12,3410.4,2.469065359477123,6939.8,2688,6939.8,31.92,2.469065359477123,2.21046980408624,0.007421350077298793,6,6,8
299,2016,NAVIRAÍ,MS,3,PICO + TEBU,11.74,3313.2,2.469065359477123,6939.8,2688,6939.8,31.92,2.469065359477123,2.4630018143999504,0.004478539420763915,6,6,8
299,2016,NAVIRAÍ,MS,3,TFLX + CYPR,12.64,3320.4,2.469065359477123,6939.8,2688,6939.8,31.92,2.469065359477123,2.5368663887187113,0.0038634780325498756,6,6,8
300,2016,SÃO GABRIEL DO OESTE,MS,3,PICO + CYPR,31,3219.6,8.160954248366034,9734.835294117516,2590.8,9734.835294117516,71.62,8.160954248366034,3.4339872044851463,0.0021230370052981356,6,6,8
300,2016,SÃO GABRIEL DO OESTE,MS,3,AACHECK,71.62,2590.8,8.160954248366034,9734.835294117516,2590.8,9734.835294117516,71.62,8.160954248366034,4.271374364570287,3.977519508995021e-4,6,6,8
300,2016,SÃO GABRIEL DO OESTE,MS,3,AZOX + BENZ,16.12,3655.2,8.160954248366034,9734.835294117516,2590.8,9734.835294117516,71.62,8.160954248366034,2.7800607370784824,0.007851468214859967,6,6,8
300,2016,SÃO GABRIEL DO OESTE,MS,3,TFLX + PROT,20.74,3632.4,8.160954248366034,9734.835294117516,2590.8,9734.835294117516,71.62,8.160954248366034,3.032064202801381,0.0047431127410486745,6,6,8
300,2016,SÃO GABRIEL DO OESTE,MS,3,PICO + TEBU,37.38,3006,8.160954248366034,9734.835294117516,2590.8,9734.835294117516,71.62,8.160954248366034,3.6211358020274167,0.0014601664238289532,6,6,8
300,2016,SÃO GABRIEL DO OESTE,MS,3,TFLX + CYPR,35.58,3114,8.160954248366034,9734.835294117516,2590.8,9734.835294117516,71.62,8.160954248366034,3.571783682237689,0.0016116438093505398,6,6,8
301,2016,GUARAPUAVA,PR,3,PICO + CYPR,38,3996.75,0.0547794117647197,66751.51525054516,3055.5,66751.51525054516,93.475,0.0547794117647197,3.6375861597263857,9.483970180872524e-6,6,6,8
301,2016,GUARAPUAVA,PR,3,AACHECK,93.475,3055.5,0.0547794117647197,66751.51525054516,3055.5,66751.51525054516,93.475,0.0547794117647197,4.537694020863177,1.567351577707223e-6,6,6,8
301,2016,GUARAPUAVA,PR,3,AZOX + BENZ,8.55,5344.5,0.0547794117647197,66751.51525054516,3055.5,66751.51525054516,93.475,0.0547794117647197,2.145931282948669,1.8733768258513627e-4,6,6,8
301,2016,GUARAPUAVA,PR,3,TFLX + PROT,12.525,4681.5,0.0547794117647197,66751.51525054516,3055.5,66751.51525054516,93.475,0.0547794117647197,2.5277266469709283,8.729751955525228e-5,6,6,8
